"Pair","Session","Fribble_nr","Name_a","Name_b","labels_a","labels_b","snautdist_a","snautdist_b","avg_dist"
"145146","pre","15","glijbaan vierkant omhulsel","plateau door object","glijbaan vierkant omhulsel : vierkant plateau glijbaan","plateau door object : plateau door object",0.114632,1.19209e-07,0.0573160596045
"145146","pre","16","schroef ovale uitsteeksels","bowlingkegels hoek negentig graden","schroef ovale uitsteeksels : kegeltjes blokjes uitsteeksel","bowlingkegels hoek negentig graden : twee kegels",0.184298,0.387617,0.2859575
"147148","pre","1","twee armen links","plat vierkant voorkant","twee armen links : vierkant voorop","plat vierkant voorkant : platte vierkant ervoor",0.381906,0.150515,0.2662105
"147148","pre","2","driehoek erboven","bovenkant driehoek","driehoek erboven : driehoek bovenop","bovenkant driehoek : puntige driekhoek bovenop",0.12021,0.195088,0.157649
"147148","pre","3","driehoekig onder hangsel","op gedraaid voetstuk","driehoekig onder hangsel : spiraal onderin","op gedraaid voetstuk : gedraaid voetstuk driehoek",0.395468,0.0963286,0.2458983
"147148","pre","4","twee armen rechts","afgekapte driekhoek bovenop","twee armen rechts : eend","afgekapte driekhoek bovenop : eend",0.636842,0.600375,0.6186085
"147148","pre","5","rechthoekig blokje erboven","balk plat bovenop","rechthoekig blokje erboven : staafje plat bovenop","balk plat bovenop : balk plat bovenop",0.195962,0,0.097981
"147148","pre","6","blokje door bol","balk door bol","blokje door bol : balk door bol","balk door bol : balk door rondje",0.163145,0.0849639,0.12405445
"147148","pre","7","steiger voorop","vlak met pootjes","steiger voorop : tafel","vlak met pootjes : tafeltje",0.450472,0.376273,0.4133725
"147148","pre","8","uitstekende cilinder voorkant","plat vierkant doorboord","uitstekende cilinder voorkant : uitsteeksel onder recht","plat vierkant doorboord : ingewikkelde vierkant doorboord",0.391119,0.0813866,0.2362528
"147148","pre","9","ronde plaat achterkant","plat ovaal achter","ronde plaat achterkant : rondje achter","plat ovaal achter : plat rondje erachter",0.394256,0.20152,0.297888
"147148","pre","10","arm beide kanten","scheef vierkant erachter","arm beide kanten : vierkant met steun","scheef vierkant erachter : vierkant met steuntje",0.339251,0.273873,0.306562
"147148","pre","11","driehoekige arm links","ronde bol voorkant","driehoekige arm links : twee figuren bovenop","ronde bol voorkant : bovenop kegel balkje",0.282341,0.254434,0.2683875
"147148","pre","12","spijker door arm","ijspegel linker zijstuk","spijker door arm : spijker","ijspegel linker zijstuk : spijker in zijkant",0.185293,0.228897,0.207095
"147148","pre","13","ronde schaal voorkant","drie bolletjes zijkanten","ronde schaal voorkant : onderin plateau","drie bolletjes zijkanten : drie bolletjes zijkanten",0.313458,0,0.156729
"147148","pre","14","rechthoekige voorkant","verticale balk voorkant","rechthoekige voorkant : staafje voorkant","verticale balk voorkant : balk ervoor",0.161927,0.183294,0.1726105
"147148","pre","15","vierkant door midden","plat vierkant midden","vierkant door midden : twee kegeltjes bovenop","plat vierkant midden : pijpje linker zijkant",0.405005,0.323989,0.364497
"147148","pre","16","drie uitstekende ellipsen","boven links kegel","drie uitstekende ellipsen : twee lepels","boven links kegel : kegels zijkant bovenkant",0.365488,0.253162,0.309325
"149150","pre","1","paddenstoel op bovenkant","uitstekende ogen vierkant","paddenstoel op bovenkant : paddenstoel antene","uitstekende ogen vierkant : paddestoel hoofd vierkant",0.171192,0.231099,0.2011455
"149150","pre","2","piramide op bovenkant","driehoek pet","piramide op bovenkant : verrekijker en piramide","driehoek pet : verrekijker piramide",0.220995,0.340971,0.280983
"149150","pre","3","standaard onder mok","driehoek voetstuk vierkantjes","standaard onder mok : driehoek spiraal voetstuk","driehoek voetstuk vierkantjes : draaiend voetstuk vierkantjes",0.497392,0.100369,0.2988805
"149150","pre","4","afgesneden piramide hoed","propellers puntig staart","afgesneden piramide hoed : onderzeeer","propellers puntig staart : onderzeeer",0.510599,0.41347,0.4620345
"149150","pre","5","lang hoek als hoed","staafje bovenop","lang hoek als hoed : vloeistof afvoer","staafje bovenop : balk hoofd afvoerputje",0.563511,0.309184,0.4363475
"149150","pre","6","stok door clownsneus","speer schildje in hand","stok door clownsneus : spies door clownsneus","speer schildje in hand : clownsneus speer",0.130086,0.18533,0.157708
"149150","pre","7","picknicktafel door mok","draag rekje met bakje","picknicktafel door mok : picknicktafel met mandje","draag rekje met bakje : picknicktafel mandje",0.174271,0.307841,0.241056
"149150","pre","8","ruit bovenkant mok","hoekige uitsteeksels puntneus","ruit bovenkant mok : poot doorstoken ruit","hoekige uitsteeksels puntneus : een been ruit",0.248373,0.384997,0.316685
"149150","pre","9","halve cirkel achter","roerstokje rondje staafje","halve cirkel achter : bovenkant halve cirkel","roerstokje rondje staafje : roerstaafje plat voetstuk",0.0881697,0.254423,0.17129635
"149150","pre","10","ballen aan hendels","staafjes handvat vierkantje","ballen aan hendels : piemels als handvaten","staafjes handvat vierkantje : piemel mok",0.249786,0.420166,0.334976
"149150","pre","11","clownsneus","roerstaafjes bolletje staafje","clownsneus : clownsneus","roerstaafjes bolletje staafje : clownsneus roerstaafje kwastje",5.96046e-08,0.148226,0.0741130298023
"149150","pre","12","omgekeerde langwerpige pion","opstapje handvat schoorsteen","omgekeerde langwerpige pion : dienblad omgekeerde pion","opstapje handvat schoorsteen : dienblad",0.13263,0.347792,0.240211
"149150","pre","13","pippi langkous vlechtjes","vierkant voetstuk handvatten","pippi langkous vlechtjes : pippi langkous haren","vierkant voetstuk handvatten : pippi langkous",0.0447171,0.78322,0.41396855
"149150","pre","14","bal op bovenkant","balkje handvatjes balletje","bal op bovenkant : bal op bovenkant","balkje handvatjes balletje : bal paal stengel armen",0,0.259105,0.1295525
"149150","pre","15","tafel door midden","vierkant eromheen staafjes","tafel door midden : vierkante hoelahoep","vierkant eromheen staafjes : vierkante hoelahoep",0.450173,0.403996,0.4270845
"149150","pre","16","groter wordend blokje","armen staart punthoofd","groter wordend blokje : groter wordend vierkant","armen staart punthoofd : staart uitbreidend vierkant",0.0800136,0.224444,0.1522288
"151152","pre","1","vierkante verrekijker ogen","vlak rechts voor","vierkante verrekijker ogen : vierkante verrekijker","vlak rechts voor : verrekijker plaat paddenstoel",0.0702312,0.535707,0.3029691
"151152","pre","2","verjaardags hoedje bovenop","driehoek bovenop","verjaardags hoedje bovenop : feesthoedje bovenop","driehoek bovenop : feesthoed rare neus",0.132032,0.479893,0.3059625
"151152","pre","3","driehoekig voetje","blokje rechts boven","driehoekig voetje : driehoekje als voetje","blokje rechts boven : driehoek gedraaide poot",0.258137,0.285973,0.272055
"151152","pre","4","twee vierkante linker oren","twee streepjes rechts","twee vierkante linker oren : twee linker blok oortjes","twee streepjes rechts : afgeplatte feesthoed",0.101188,0.344507,0.2228475
"151152","pre","5","balk liggend bovenop","staafje liggend bovenop","balk liggend bovenop : liggend balkje bovenop","staafje liggend bovenop : balk afzuigkap",0.0779502,0.462693,0.2703216
"151152","pre","6","heel aparte neuspiercing","cirkel stokje rechts","heel aparte neuspiercing : aparte neuspiercing","cirkel stokje rechts : neus piercing lepel",0.045512,0.395689,0.2206005
"151152","pre","7","met hoog opberg plankje","tafeltje rechts","met hoog opberg plankje : picknick tafeltje met bakje","tafeltje rechts : picknickbank bak",0.213421,0.361921,0.287671
"151152","pre","8","satelliet op achterhoofd","vierkant pootje midden","satelliet op achterhoofd : satelliet in achterhoofd","vierkant pootje midden : satelliet hoofd",0.0628226,0.446618,0.2547203
"151152","pre","9","schijf half zichtbaar","lepel rechts","schijf half zichtbaar : afgerond langwerpig voetje","lepel rechts : zon",0.359793,0.598008,0.4789005
"151152","pre","10","met dikke handvatten","vlak links boven","met dikke handvatten : vijzel","vlak links boven : vijzel",0.567573,0.738375,0.652974
"151152","pre","11","dikke ronde neus","rondje rechts","dikke ronde neus : staand blokje bovenop","rondje rechts : cirkel dakgoot pen",0.413958,0.397448,0.405703
"151152","pre","12","langwerpige omhoogstekende speaker","spijker links","langwerpige omhoogstekende speaker : spijker speaker","spijker links : spijker hondenbot",0.291156,0.180883,0.2360195
"151152","pre","13","vierkante grondplaat","groot vlak onder","vierkante grondplaat : pippi langkous vlechtjes","groot vlak onder : pippi langkous",0.633808,0.75811,0.695959
"151152","pre","14","bal bovenop pot","cirkel bovenop","bal bovenop pot : balletje bovenop","cirkel bovenop : bal bovenop",0.145823,0.156265,0.151044
"151152","pre","15","twee cylindertjes bovenop","vlak rondom midden","twee cylindertjes bovenop : twee cylindertjes bovenop","vlak rondom midden : plaat slurf deurklink",0,0.588648,0.294324
"151152","pre","16","sambaballen links bovenop","lepel recht omhoog","sambaballen links bovenop : sambaballen bovenop links","lepel recht omhoog : twee sambaballen",1.19209e-07,0.494717,0.2473585596045
"153154","pre","1","gekanteld en vierkant","televisie houder met antenne","gekanteld en vierkant : schietstoel knop vierkant neuzen","televisie houder met antenne : verrekijker met spijker",0.259812,0.344491,0.3021515
"153154","pre","2","puntmuts dikke neus","feestvarken met hoedje","puntmuts dikke neus : puntmuts dikke neus","feestvarken met hoedje : verjaardags hoed grote neus",0,0.187856,0.093928
"153154","pre","3","verbogen trofee prijs","blij een benig poppetje","verbogen trofee prijs : trofee schuine poot","blij een benig poppetje : scheve trofee",0.248245,0.483531,0.365888
"153154","pre","4","vogel snavel rechterkant","cocktailshaker","vogel snavel rechterkant : kip snavel vleugel","cocktailshaker : zwemmende kip",0.101407,0.532269,0.316838
"153154","pre","5","dikke neus linkerkant","rokende pinguin","dikke neus linkerkant : paaseiland oorbel mohawk","rokende pinguin : paaseiland look-a-like",0.541081,0.439985,0.490533
"153154","pre","6","zuignap aan stok","gewichts heffend koffiekopje","zuignap aan stok : zuignap lepel lans","gewichts heffend koffiekopje : zuignap als speer",0.105484,0.453379,0.2794315
"153154","pre","7","kruiwagen handvaten","kortpotige kopje","kruiwagen handvaten : kruiwagen piramide","kortpotige kopje : half piramide hoofd",0.207441,0.405935,0.306688
"153154","pre","8","soort zuurtje bovenop","oordop dragend zeepaardje","soort zuurtje bovenop : zuurtje snoeppapier slurfje","oordop dragend zeepaardje : toffee hoofd",0.115167,0.402756,0.2589615
"153154","pre","9","pinokkio neus cirkel","opgehangen poppetje","pinokkio neus cirkel : pinokkio lepel schijf","opgehangen poppetje : staande pinokkio",0.229495,0.320473,0.274984
"153154","pre","10","staaf bobbels doorheen","kopje naast loopband","staaf bobbels doorheen : wasbord kanonnen","kopje naast loopband : kanon met wasbord",0.413681,0.403932,0.4088065
"153154","pre","11","dikke ronde neus","kopje met lepels","dikke ronde neus : twee lepels neus","kopje met lepels : kopje met lepels",0.226975,0,0.1134875
"153154","pre","12","spijker in neus","kopje met dienblad","spijker in neus : dienblad popnagel neus","kopje met dienblad : dienblad",0.215153,0.140766,0.1779595
"153154","pre","13","telraam kralen zijkant","kopje met muizentrapjes","telraam kralen zijkant : kralen weerszijde vierkant","kopje met muizentrapjes : ruit oren",0.107182,0.415079,0.2611305
"153154","pre","14","waterpomp aan buis","kleine boom knuffelaar","waterpomp aan buis : pomp ei bovenop","kleine boom knuffelaar : pomp met ei",0.199422,0.358299,0.2788605
"153154","pre","15","vierkante rok slurf","rokjes dragend kopje","vierkante rok slurf : tutu slurf staafjes","rokjes dragend kopje : tutu",0.191174,0.553599,0.3723865
"153154","pre","16","drie tentakels neus","drie verschillende armen","drie tentakels neus : tentakels vierkante neus","drie verschillende armen : groter wordend vierkant",0.0982254,0.47533,0.2867777
"155156","pre","1","platte vierkant midden","een spijker bovenop","platte vierkant midden : schroef met vierkant","een spijker bovenop : schroef vierkant paneel",0.18763,0.364932,0.276281
"155156","pre","2","cirkel uitsteeksel linksonder","driehoek erop steuntje","cirkel uitsteeksel linksonder : driehoek bovenop","driehoek erop steuntje : driehoek bovenaan",0.275981,0.214056,0.2450185
"155156","pre","3","langste figuur","schroef twee vierkantjes","langste figuur : schroef met kaas","schroef twee vierkantjes : schroef kaas",0.560368,0.234384,0.397376
"155156","pre","4","twee vierkanten rechtsmidden","is gelijk aan","twee vierkanten rechtsmidden : het is teken","is gelijk aan : is gelijk aan",0.51636,2.38419e-07,0.2581801192095
"155156","pre","5","twee vleugels midden","liggende balk bovenop","twee vleugels midden : rechthoek met vleugels","liggende balk bovenop : balk vleugels",0.174971,0.16481,0.1698905
"155156","pre","6","gewicht heffen rechtsmidden","balk schijf bal","gewicht heffen rechtsmidden : gewichtheffen arm","balk schijf bal : gewichtheffer",0.403228,0.637277,0.5202525
"155156","pre","7","springplank bovenin rechts","soort bankje ervoor","springplank bovenin rechts : sprinkplank","soort bankje ervoor : springplank",0.551508,0.613448,0.582478
"155156","pre","8","poppetje een been","haakje eronder voorkant","poppetje een been : aap klappen handen","haakje eronder voorkant : diertje dat klapt",0.25595,0.366431,0.3111905
"155156","pre","9","staat op klein aansluitende ondergrond","cirkel erachter","staat op klein aansluitende ondergrond : kegel rechts","cirkel erachter : ondersteuning cirkel kegel",0.431702,0.248024,0.339863
"155156","pre","10","doorlopende buis midden","links rechts paaltje","doorlopende buis midden : zonnepaneel","links rechts paaltje : zonnepaneel schroef",0.584189,0.570652,0.5774205
"155156","pre","11","uitstekende bol rechtsmidden","drie verschillende staafjes","uitstekende bol rechtsmidden : roer pannetje soep pannetje","drie verschillende staafjes : kookpotje",0.603555,0.501292,0.5524235
"155156","pre","12","pijl steekt uit van linker uitsteeksel naar links boven","dienblad pikkel","pijl steekt uit van linker uitsteeksel naar links boven : pijl links boven","dienblad pikkel : pijl dienblad",0.111661,0.191912,0.1517865
"155156","pre","13","zes ruitjes aaneen lopend","vierkant blad eronder","zes ruitjes aaneen lopend : zes kraaltjes","vierkant blad eronder : kraaltjes",0.179709,0.438643,0.309176
"155156","pre","14","balk langwerpig rechterkant","bal erop balk","balk langwerpig rechterkant : balk rechterkant","bal erop balk : balk rechterkant",0.0877715,0.153297,0.12053425
"155156","pre","15","vierkant omringend midden","glijbaan twee sprietjes","vierkant omringend midden : saturnus","glijbaan twee sprietjes : saturnus twee sprietjes",0.577644,0.186772,0.382208
"155156","pre","16","cactus uitsteeksel boven","twee kegels","cactus uitsteeksel boven : cactus","twee kegels : cactus",0.387911,0.562363,0.475137
