"StartTime","EndTime","director","trial","target","pair","transitions","round"
892740,898940,"A","2.10_ref",13,"069070",6,2
903370,911800,"B","2.11_ref",2,"069070",1,2
924790,932960,"A","2.12_ref",15,"069070",3,2
938170,951030,"B","2.13_ref",8,"069070",1,2
959600,979600,"A","2.14_ref",1,"069070",9,2
985930,995430,"B","2.15_ref",4,"069070",1,2
1001770,1011180,"A","2.16_ref",5,"069070",3,2
1017520,1035670,"B","3.1_ref",9,"069070",6,3
1040210,1057330,"A","3.2_ref",10,"069070",6,3
1078510,1088130,"B","3.3_ref",15,"069070",2,3
1092210,1097030,"A","3.4_ref",12,"069070",4,3
1105220,1112570,"B","3.5_ref",1,"069070",2,3
1126010,1132890,"A","3.6_ref",4,"069070",4,3
1136900,1147720,"B","3.7_ref",7,"069070",1,3
1152440,1160840,"A","3.8_ref",16,"069070",3,3
1178600,1186110,"B","3.9_ref",13,"069070",5,3
1199970,1206750,"A","3.10_ref",2,"069070",1,3
1235850,1245170,"B","3.11_ref",11,"069070",3,3
1254030,1263390,"A","3.12_ref",6,"069070",1,3
1269270,1277040,"B","3.13_ref",5,"069070",1,3
1288730,1299790,"A","3.14_ref",8,"069070",5,3
1313500,1320700,"B","3.15_ref",3,"069070",1,3
1331570,1340560,"A","3.16_ref",14,"069070",5,3
1347240,1358250,"B","4.1_ref",10,"069070",4,4
1370170,1376940,"A","4.2_ref",15,"069070",2,4
1384520,1393420,"B","4.3_ref",6,"069070",3,4
1411010,1419650,"A","4.4_ref",1,"069070",3,4
1433350,1442680,"B","4.5_ref",16,"069070",5,4
1448270,1455180,"A","4.6_ref",13,"069070",3,4
1460540,1467210,"B","4.7_ref",12,"069070",3,4
1475010,1480160,"A","4.8_ref",7,"069070",3,4
1487730,1494550,"B","4.9_ref",2,"069070",1,4
1504350,1515320,"A","4.10_ref",9,"069070",9,4
1523870,1530110,"B","4.11_ref",14,"069070",3,4
1537860,1543650,"A","4.12_ref",5,"069070",3,4
1550390,1558450,"B","4.13_ref",8,"069070",3,4
1565240,1573730,"A","4.14_ref",11,"069070",3,4
1580790,1587710,"B","4.15_ref",4,"069070",3,4
1594700,1601500,"A","4.16_ref",3,"069070",3,4
1606490,1612070,"B","5.1_ref",7,"069070",1,5
1624160,1633590,"A","5.2_ref",6,"069070",3,5
1645140,1653090,"B","5.3_ref",11,"069070",3,5
1672540,1680750,"A","5.4_ref",10,"069070",3,5
1687010,1696670,"B","5.5_ref",9,"069070",1,5
1707000,1714930,"A","5.6_ref",4,"069070",1,5
1728930,1737070,"B","5.7_ref",13,"069070",5,5
1746750,1751880,"A","5.8_ref",12,"069070",3,5
1763950,1771820,"B","5.9_ref",1,"069070",1,5
1777280,1786180,"A","5.10_ref",8,"069070",3,5
1797170,1808730,"B","5.11_ref",15,"069070",4,5
1816450,1822710,"A","5.12_ref",14,"069070",0,5
1838590,1844830,"B","5.13_ref",5,"069070",3,5
1855500,1865020,"A","5.14_ref",16,"069070",5,5
1874640,1880680,"B","5.15_ref",3,"069070",1,5
1886280,1893520,"A","5.16_ref",2,"069070",3,5
1896740,1911030,"B","6.1_ref",10,"069070",3,6
1919330,1926840,"A","6.2_ref",11,"069070",3,6
1944600,1951350,"B","6.3_ref",8,"069070",4,6
1968250,1972620,"A","6.4_ref",7,"069070",2,6
1982900,1988220,"B","6.5_ref",4,"069070",1,6
2045750,2052290,"A","6.6_ref",3,"069070",1,6
2061930,2067690,"B","6.7_ref",14,"069070",3,6
2076430,2082280,"A","6.8_ref",13,"069070",1,6
2099350,2106950,"B","6.9_ref",2,"069070",3,6
2125350,2131820,"A","6.10_ref",9,"069070",3,6
2135730,2142980,"B","6.11_ref",6,"069070",1,6
2170900,2177270,"A","6.12_ref",1,"069070",1,6
2185010,2190830,"B","6.13_ref",16,"069070",3,6
2195930,2201970,"A","6.14_ref",5,"069070",1,6
2204710,2210620,"B","6.15_ref",12,"069070",3,6
2219970,2225970,"A","6.16_ref",15,"069070",1,6
60030,92470,"B","1.1_ref",9,"075076",14,1
121550,150880,"A","1.2_ref",6,"075076",10,1
196010,219010,"B","1.3_ref",15,"075076",7,1
237730,253580,"A","1.4_ref",14,"075076",6,1
265630,275830,"B","1.5_ref",13,"075076",4,1
299820,322040,"A","1.6_ref",16,"075076",6,1
339120,356260,"B","1.7_ref",11,"075076",6,1
387220,418020,"A","1.8_ref",8,"075076",9,1
429530,441580,"B","1.9_ref",3,"075076",5,1
454720,470240,"A","1.10_ref",10,"075076",6,1
482760,508140,"B","1.11_ref",5,"075076",8,1
521450,560000,"A","1.12_ref",4,"075076",16,1
573250,585240,"B","1.13_ref",7,"075076",8,1
594270,607380,"A","1.14_ref",2,"075076",5,1
620740,634900,"B","1.15_ref",1,"075076",5,1
646670,667170,"A","1.16_ref",12,"075076",6,1
679880,701070,"B","2.1_ref",14,"075076",8,2
708240,722470,"A","2.2_ref",9,"075076",3,2
735810,747160,"B","2.3_ref",16,"075076",5,2
754740,763530,"A","2.4_ref",3,"075076",2,2
777910,790960,"B","2.5_ref",10,"075076",3,2
836270,843910,"A","2.6_ref",11,"075076",4,2
858790,871410,"B","2.7_ref",12,"075076",3,2
891750,904390,"A","2.8_ref",7,"075076",6,2
933000,940380,"B","2.9_ref",6,"075076",2,2
951530,961230,"A","2.10_ref",13,"075076",3,2
965990,972080,"B","2.11_ref",2,"075076",1,2
984750,994980,"A","2.12_ref",15,"075076",5,2
1006880,1017650,"B","2.13_ref",8,"075076",1,2
1030340,1040880,"A","2.14_ref",1,"075076",5,2
1056220,1062850,"B","2.15_ref",4,"075076",1,2
1078760,1084510,"A","2.16_ref",5,"075076",1,2
1093430,1103920,"B","3.1_ref",9,"075076",3,3
1119820,1125710,"A","3.2_ref",10,"075076",1,3
1135100,1146170,"B","3.3_ref",15,"075076",3,3
1155920,1163940,"A","3.4_ref",12,"075076",3,3
1181770,1191090,"B","3.5_ref",1,"075076",3,3
1200570,1205490,"A","3.6_ref",4,"075076",2,3
1211670,1218790,"B","3.7_ref",7,"075076",4,3
1228230,1238150,"A","3.8_ref",16,"075076",4,3
1248640,1255460,"B","3.9_ref",13,"075076",4,3
1265150,1279290,"A","3.10_ref",2,"075076",9,3
1304280,1317010,"B","3.11_ref",11,"075076",1,3
1327400,1335910,"A","3.12_ref",6,"075076",1,3
1346110,1353900,"B","3.13_ref",5,"075076",1,3
1366250,1373310,"A","3.14_ref",8,"075076",1,3
1404900,1410900,"B","3.15_ref",3,"075076",1,3
1417230,1422490,"A","3.16_ref",14,"075076",1,3
1482930,1495380,"B","4.1_ref",10,"075076",3,4
1533890,1542750,"A","4.2_ref",15,"075076",5,4
1550280,1556280,"B","4.3_ref",6,"075076",1,4
1580040,1588160,"A","4.4_ref",1,"075076",2,4
1598010,1607850,"B","4.5_ref",16,"075076",2,4
1618950,1624000,"A","4.6_ref",13,"075076",1,4
1632180,1641610,"B","4.7_ref",12,"075076",1,4
1651650,1658240,"A","4.8_ref",7,"075076",1,4
1668230,1674040,"B","4.9_ref",2,"075076",3,4
1696710,1712330,"A","4.10_ref",9,"075076",5,4
1719400,1729830,"B","4.11_ref",14,"075076",1,4
1744960,1751750,"A","4.12_ref",5,"075076",1,4
1763580,1769740,"B","4.13_ref",8,"075076",1,4
1779640,1788140,"A","4.14_ref",11,"075076",4,4
1803600,1808220,"B","4.15_ref",4,"075076",2,4
1830420,1835420,"A","4.16_ref",3,"075076",1,4
1859180,1865810,"B","5.1_ref",7,"075076",5,5
1874850,1880810,"A","5.2_ref",6,"075076",1,5
1889830,1895760,"B","5.3_ref",11,"075076",1,5
1912590,1918880,"A","5.4_ref",10,"075076",1,5
1940230,1950250,"B","5.5_ref",9,"075076",3,5
1971800,1978000,"A","5.6_ref",4,"075076",1,5
1997970,2005080,"B","5.7_ref",13,"075076",1,5
2016040,2029050,"A","5.8_ref",12,"075076",1,5
2042160,2052160,"B","5.9_ref",1,"075076",3,5
2061070,2068110,"A","5.10_ref",8,"075076",1,5
2097150,2106140,"B","5.11_ref",15,"075076",1,5
2125900,2131210,"A","5.12_ref",14,"075076",1,5
2160710,2167250,"B","5.13_ref",5,"075076",1,5
2175320,2182400,"A","5.14_ref",16,"075076",1,5
2192530,2197170,"B","5.15_ref",3,"075076",1,5
2207440,2213890,"A","5.16_ref",2,"075076",1,5
2232970,2241280,"B","6.1_ref",10,"075076",1,6
2262120,2268440,"A","6.2_ref",11,"075076",1,6
2284070,2290160,"B","6.3_ref",8,"075076",1,6
2297140,2303540,"A","6.4_ref",7,"075076",2,6
2311430,2315540,"B","6.5_ref",4,"075076",2,6
2329110,2335730,"A","6.6_ref",3,"075076",1,6
2349710,2356140,"B","6.7_ref",14,"075076",2,6
2372080,2378740,"A","6.8_ref",13,"075076",4,6
2383440,2388410,"B","6.9_ref",2,"075076",1,6
2427000,2435730,"A","6.10_ref",9,"075076",3,6
2442780,2448010,"B","6.11_ref",6,"075076",1,6
2475270,2481550,"A","6.12_ref",1,"075076",3,6
2490220,2498630,"B","6.13_ref",16,"075076",1,6
2508950,2514340,"A","6.14_ref",5,"075076",1,6
2523640,2536530,"B","6.15_ref",12,"075076",1,6
2545640,2551780,"A","6.16_ref",15,"075076",1,6
25710,70320,"B","1.1_ref",9,"077078",17,1
88470,112560,"A","1.2_ref",6,"077078",5,1
144810,167430,"B","1.3_ref",15,"077078",5,1
184650,207930,"A","1.4_ref",14,"077078",9,1
222790,236350,"B","1.5_ref",13,"077078",3,1
259200,287580,"A","1.6_ref",16,"077078",5,1
301770,327580,"B","1.7_ref",11,"077078",9,1
346980,423890,"A","1.8_ref",8,"077078",15,1
437700,457790,"B","1.9_ref",3,"077078",11,1
469640,491020,"A","1.10_ref",10,"077078",3,1
506950,565390,"B","1.11_ref",5,"077078",13,1
576880,597800,"A","1.12_ref",4,"077078",7,1
631180,647980,"B","1.13_ref",7,"077078",3,1
666350,687240,"A","1.14_ref",2,"077078",9,1
700910,720710,"B","1.15_ref",1,"077078",5,1
737260,753650,"A","1.16_ref",12,"077078",3,1
777950,798390,"B","2.1_ref",14,"077078",5,2
811670,830040,"A","2.2_ref",9,"077078",5,2
840490,869590,"B","2.3_ref",16,"077078",5,2
887460,902280,"A","2.4_ref",3,"077078",7,2
913870,932330,"B","2.5_ref",10,"077078",1,2
948330,957540,"A","2.6_ref",11,"077078",5,2
965250,975570,"B","2.7_ref",12,"077078",3,2
991510,999090,"A","2.8_ref",7,"077078",3,2
1010100,1021870,"B","2.9_ref",6,"077078",1,2
1059250,1069400,"A","2.10_ref",13,"077078",9,2
1078140,1096740,"B","2.11_ref",2,"077078",7,2
1137450,1152070,"A","2.12_ref",15,"077078",7,2
1163600,1182870,"B","2.13_ref",8,"077078",5,2
1194000,1216230,"A","2.14_ref",1,"077078",5,2
1229070,1258810,"B","2.15_ref",4,"077078",11,2
1274230,1296530,"A","2.16_ref",5,"077078",3,2
1303340,1322960,"B","3.1_ref",9,"077078",9,3
1338590,1352840,"A","3.2_ref",10,"077078",7,3
1381880,1394420,"B","3.3_ref",15,"077078",5,3
1408920,1417880,"A","3.4_ref",12,"077078",1,3
1442670,1453870,"B","3.5_ref",1,"077078",5,3
1488040,1502520,"A","3.6_ref",4,"077078",8,3
1519480,1526210,"B","3.7_ref",7,"077078",2,3
1536480,1570230,"A","3.8_ref",16,"077078",13,3
1595400,1600930,"B","3.9_ref",13,"077078",1,3
1629460,1639200,"A","3.10_ref",2,"077078",5,3
1659850,1666230,"B","3.11_ref",11,"077078",3,3
1686950,1694070,"A","3.12_ref",6,"077078",3,3
1706790,1725880,"B","3.13_ref",5,"077078",5,3
1741070,1758510,"A","3.14_ref",8,"077078",5,3
1774370,1781240,"B","3.15_ref",3,"077078",1,3
1807110,1818540,"A","3.16_ref",14,"077078",3,3
1842290,1853290,"B","4.1_ref",10,"077078",5,4
1875770,1889590,"A","4.2_ref",15,"077078",5,4
1905310,1910740,"B","4.3_ref",6,"077078",1,4
1945830,1952780,"A","4.4_ref",1,"077078",1,4
1982830,1998630,"B","4.5_ref",16,"077078",5,4
2018540,2024340,"A","4.6_ref",13,"077078",1,4
2056870,2063280,"B","4.7_ref",12,"077078",1,4
2092790,2100280,"A","4.8_ref",7,"077078",1,4
2114040,2121580,"B","4.9_ref",2,"077078",1,4
2181090,2192130,"A","4.10_ref",9,"077078",3,4
2216860,2227350,"B","4.11_ref",14,"077078",3,4
2248090,2257840,"A","4.12_ref",5,"077078",3,4
2273430,2287490,"B","4.13_ref",8,"077078",3,4
2305150,2311410,"A","4.14_ref",11,"077078",1,4
2328690,2336120,"B","4.15_ref",4,"077078",5,4
2353890,2360660,"A","4.16_ref",3,"077078",3,4
2377210,2385970,"B","5.1_ref",7,"077078",1,5
2428790,2436780,"A","5.2_ref",6,"077078",3,5
2464200,2470290,"B","5.3_ref",11,"077078",3,5
2497840,2506160,"A","5.4_ref",10,"077078",3,5
2525710,2541470,"B","5.5_ref",9,"077078",3,5
2551760,2560650,"A","5.6_ref",4,"077078",1,5
2591090,2596010,"B","5.7_ref",13,"077078",1,5
2607360,2613970,"A","5.8_ref",12,"077078",1,5
2667000,2676900,"B","5.9_ref",1,"077078",3,5
2698660,2709090,"A","5.10_ref",8,"077078",3,5
2736850,2745510,"B","5.11_ref",15,"077078",1,5
2756310,2764430,"A","5.12_ref",14,"077078",3,5
2795840,2808330,"B","5.13_ref",5,"077078",3,5
2823410,2834750,"A","5.14_ref",16,"077078",3,5
2857610,2863150,"B","5.15_ref",3,"077078",1,5
2892020,2906080,"A","5.16_ref",2,"077078",7,5
2918700,2924970,"B","6.1_ref",10,"077078",1,6
2946150,2955620,"A","6.2_ref",11,"077078",1,6
2982860,2991790,"B","6.3_ref",8,"077078",3,6
3004930,3012060,"A","6.4_ref",7,"077078",3,6
3042940,3049310,"B","6.5_ref",4,"077078",1,6
3077130,3082300,"A","6.6_ref",3,"077078",1,6
3097900,3105660,"B","6.7_ref",14,"077078",3,6
3123180,3127440,"A","6.8_ref",13,"077078",2,6
3152850,3161400,"B","6.9_ref",2,"077078",2,6
3173910,3187310,"A","6.10_ref",9,"077078",3,6
3200770,3208610,"B","6.11_ref",6,"077078",1,6
3221270,3228780,"A","6.12_ref",1,"077078",1,6
3250570,3268030,"B","6.13_ref",16,"077078",3,6
3281790,3301170,"A","6.14_ref",5,"077078",15,6
3315240,3324700,"B","6.15_ref",12,"077078",1,6
3349080,3357670,"A","6.16_ref",15,"077078",3,6
39130,150140,"B","1.1_ref",9,"081082",30,1
174600,193910,"A","1.2_ref",6,"081082",10,1
237400,255220,"B","1.3_ref",15,"081082",5,1
272250,288940,"A","1.4_ref",14,"081082",3,1
302790,317890,"B","1.5_ref",13,"081082",5,1
338840,361760,"A","1.6_ref",16,"081082",1,1
375440,407010,"B","1.7_ref",11,"081082",9,1
426840,473460,"A","1.8_ref",8,"081082",17,1
492900,508030,"B","1.9_ref",3,"081082",5,1
535130,585770,"A","1.10_ref",10,"081082",11,1
617010,634150,"B","1.11_ref",5,"081082",3,1
644930,682040,"A","1.12_ref",4,"081082",3,1
699790,712660,"B","1.13_ref",7,"081082",3,1
724520,741590,"A","1.14_ref",2,"081082",3,1
758380,780230,"B","1.15_ref",1,"081082",11,1
791520,809300,"A","1.16_ref",12,"081082",5,1
820410,830760,"B","2.1_ref",14,"081082",3,2
835930,852800,"A","2.2_ref",9,"081082",5,2
862740,884690,"B","2.3_ref",16,"081082",3,2
919300,930300,"A","2.4_ref",3,"081082",3,2
944600,957990,"B","2.5_ref",10,"081082",3,2
966560,985540,"A","2.6_ref",11,"081082",7,2
1005080,1016470,"B","2.7_ref",12,"081082",3,2
1037120,1053520,"A","2.8_ref",7,"081082",3,2
1061170,1068760,"B","2.9_ref",6,"081082",1,2
1077900,1085270,"A","2.10_ref",13,"081082",1,2
1092660,1103200,"B","2.11_ref",2,"081082",3,2
1112230,1122460,"A","2.12_ref",15,"081082",3,2
1127960,1147940,"B","2.13_ref",8,"081082",1,2
1158510,1170120,"A","2.14_ref",1,"081082",1,2
1176640,1192440,"B","2.15_ref",4,"081082",1,2
1212540,1222500,"A","2.16_ref",5,"081082",1,2
1228590,1244520,"B","3.1_ref",9,"081082",3,3
1295210,1306000,"A","3.2_ref",10,"081082",3,3
1391450,1402070,"B","3.3_ref",15,"081082",5,3
1406890,1414470,"A","3.4_ref",12,"081082",1,3
1427100,1436950,"B","3.5_ref",1,"081082",1,3
1455220,1466340,"A","3.6_ref",4,"081082",1,3
1469810,1484630,"B","3.7_ref",7,"081082",7,3
1492940,1514810,"A","3.8_ref",16,"081082",7,3
1526550,1534200,"B","3.9_ref",13,"081082",2,3
1547670,1556700,"A","3.10_ref",2,"081082",2,3
1611990,1619860,"B","3.11_ref",11,"081082",3,3
1626060,1633840,"A","3.12_ref",6,"081082",1,3
1640800,1652430,"B","3.13_ref",5,"081082",1,3
1658140,1666540,"A","3.14_ref",8,"081082",1,3
1676770,1684760,"B","3.15_ref",3,"081082",3,3
1701740,1709280,"A","3.16_ref",14,"081082",1,3
1718970,1729670,"B","4.1_ref",10,"081082",3,4
1746690,1755690,"A","4.2_ref",15,"081082",3,4
1761060,1765590,"B","4.3_ref",6,"081082",1,4
1776420,1791790,"A","4.4_ref",1,"081082",1,4
1798450,1810570,"B","4.5_ref",16,"081082",3,4
1818760,1825630,"A","4.6_ref",13,"081082",1,4
1838030,1851410,"B","4.7_ref",12,"081082",1,4
1869270,1877840,"A","4.8_ref",7,"081082",1,4
1884320,1895660,"B","4.9_ref",2,"081082",3,4
1904350,1931570,"A","4.10_ref",9,"081082",3,4
1956410,1961760,"B","4.11_ref",14,"081082",1,4
1969670,1979070,"A","4.12_ref",5,"081082",1,4
1993920,2000760,"B","4.13_ref",8,"081082",1,4
2005710,2014400,"A","4.14_ref",11,"081082",1,4
2020150,2027420,"B","4.15_ref",4,"081082",1,4
2033740,2041040,"A","4.16_ref",3,"081082",1,4
2044880,2051170,"B","5.1_ref",7,"081082",3,5
2063070,2071430,"A","5.2_ref",6,"081082",1,5
2084180,2093240,"B","5.3_ref",11,"081082",3,5
2109660,2117610,"A","5.4_ref",10,"081082",1,5
2123910,2134430,"B","5.5_ref",9,"081082",3,5
2145580,2153450,"A","5.6_ref",4,"081082",1,5
2187580,2193680,"B","5.7_ref",13,"081082",1,5
2199790,2205920,"A","5.8_ref",12,"081082",1,5
2218710,2225360,"B","5.9_ref",1,"081082",2,5
2232690,2243680,"A","5.10_ref",8,"081082",2,5
2251850,2261950,"B","5.11_ref",15,"081082",1,5
2293010,2299380,"A","5.12_ref",14,"081082",1,5
2309460,2320620,"B","5.13_ref",5,"081082",3,5
2331780,2341000,"A","5.14_ref",16,"081082",1,5
2354020,2360020,"B","5.15_ref",3,"081082",1,5
2364340,2372990,"A","5.16_ref",2,"081082",2,5
2375570,2383800,"B","6.1_ref",10,"081082",2,6
2403310,2410820,"A","6.2_ref",11,"081082",1,6
2434280,2441670,"B","6.3_ref",8,"081082",1,6
2452100,2457130,"A","6.4_ref",7,"081082",1,6
2472340,2481730,"B","6.5_ref",4,"081082",1,6
2491090,2497950,"A","6.6_ref",3,"081082",1,6
2504920,2511320,"B","6.7_ref",14,"081082",1,6
2517610,2526650,"A","6.8_ref",13,"081082",1,6
2544990,2553610,"B","6.9_ref",2,"081082",1,6
2571940,2581020,"A","6.10_ref",9,"081082",1,6
2586980,2592020,"B","6.11_ref",6,"081082",1,6
2601410,2609730,"A","6.12_ref",1,"081082",1,6
2619360,2629150,"B","6.13_ref",16,"081082",3,6
2633110,2640850,"A","6.14_ref",5,"081082",1,6
2645130,2652250,"B","6.15_ref",12,"081082",1,6
2661120,2669740,"A","6.16_ref",15,"081082",1,6
40890,82990,"B","1.1_ref",9,"099100",9,1
128610,156570,"A","1.2_ref",6,"099100",7,1
220040,237160,"B","1.3_ref",15,"099100",9,1
266120,285380,"A","1.4_ref",14,"099100",9,1
303300,321590,"B","1.5_ref",13,"099100",9,1
358580,412330,"A","1.6_ref",16,"099100",17,1
426480,450170,"B","1.7_ref",11,"099100",5,1
478730,506230,"A","1.8_ref",8,"099100",9,1
592180,608170,"B","1.9_ref",3,"099100",9,1
621080,643400,"A","1.10_ref",10,"099100",3,1
728080,764640,"B","1.11_ref",5,"099100",17,1
791920,814670,"A","1.12_ref",4,"099100",9,1
841870,867260,"B","1.13_ref",7,"099100",11,1
890750,908770,"A","1.14_ref",2,"099100",3,1
920480,959970,"B","1.15_ref",1,"099100",11,1
975780,1004400,"A","1.16_ref",12,"099100",7,1
1017780,1033880,"B","2.1_ref",14,"099100",7,2
1045260,1065110,"A","2.2_ref",9,"099100",11,2
1086940,1105490,"B","2.3_ref",16,"099100",5,2
1124940,1138230,"A","2.4_ref",3,"099100",5,2
1159570,1215600,"B","2.5_ref",10,"099100",9,2
1241790,1257230,"A","2.6_ref",11,"099100",7,2
1265470,1278040,"B","2.7_ref",12,"099100",1,2
1336360,1354890,"A","2.8_ref",7,"099100",3,2
1376960,1394190,"B","2.9_ref",6,"099100",3,2
1448650,1457430,"A","2.10_ref",13,"099100",1,2
1469990,1482660,"B","2.11_ref",2,"099100",3,2
1503650,1512510,"A","2.12_ref",15,"099100",1,2
1526480,1535690,"B","2.13_ref",8,"099100",1,2
1550450,1557730,"A","2.14_ref",1,"099100",1,2
1572040,1579140,"B","2.15_ref",4,"099100",1,2
1625990,1647520,"A","2.16_ref",5,"099100",3,2
1674390,1685610,"B","3.1_ref",9,"099100",3,3
1718170,1727000,"A","3.2_ref",10,"099100",3,3
1816220,1823880,"B","3.3_ref",15,"099100",1,3
1837170,1847210,"A","3.4_ref",12,"099100",1,3
1866410,1873610,"B","3.5_ref",1,"099100",1,3
1885990,1897540,"A","3.6_ref",4,"099100",1,3
1946540,1953460,"B","3.7_ref",7,"099100",1,3
1965230,1974470,"A","3.8_ref",16,"099100",1,3
2007540,2014420,"B","3.9_ref",13,"099100",1,3
2134450,2141370,"A","3.10_ref",2,"099100",1,3
2158280,2170190,"B","3.11_ref",11,"099100",5,3
2183350,2193340,"A","3.12_ref",6,"099100",5,3
2222030,2231530,"B","3.13_ref",5,"099100",1,3
2244480,2250260,"A","3.14_ref",8,"099100",1,3
2265060,2271670,"B","3.15_ref",3,"099100",1,3
2289650,2299500,"A","3.16_ref",14,"099100",1,3
2319640,2336380,"B","4.1_ref",10,"099100",7,4
2370540,2377420,"A","4.2_ref",15,"099100",1,4
2389450,2396120,"B","4.3_ref",6,"099100",1,4
2415230,2424200,"A","4.4_ref",1,"099100",1,4
2459050,2469450,"B","4.5_ref",16,"099100",1,4
2477830,2483780,"A","4.6_ref",13,"099100",3,4
2498120,2507120,"B","4.7_ref",12,"099100",1,4
2530190,2535500,"A","4.8_ref",7,"099100",3,4
2546620,2553700,"B","4.9_ref",2,"099100",1,4
2567790,2577190,"A","4.10_ref",9,"099100",5,4
2614420,2622050,"B","4.11_ref",14,"099100",1,4
2668820,2676630,"A","4.12_ref",5,"099100",3,4
2689090,2697600,"B","4.13_ref",8,"099100",1,4
2715310,2725120,"A","4.14_ref",11,"099100",5,4
2738970,2744400,"B","4.15_ref",4,"099100",1,4
2792480,2798960,"A","4.16_ref",3,"099100",1,4
2812930,2820190,"B","5.1_ref",7,"099100",1,5
2850920,2859750,"A","5.2_ref",6,"099100",1,5
2883780,2891470,"B","5.3_ref",11,"099100",3,5
2939730,2953660,"A","5.4_ref",10,"099100",3,5
2972090,2979750,"B","5.5_ref",9,"099100",1,5
2989230,2995010,"A","5.6_ref",4,"099100",1,5
3019850,3025760,"B","5.7_ref",13,"099100",1,5
3051410,3058730,"A","5.8_ref",12,"099100",1,5
3078210,3084110,"B","5.9_ref",1,"099100",1,5
3138070,3145220,"A","5.10_ref",8,"099100",1,5
3180830,3187780,"B","5.11_ref",15,"099100",1,5
3210290,3217570,"A","5.12_ref",14,"099100",3,5
3254590,3263380,"B","5.13_ref",5,"099100",1,5
3280990,3294190,"A","5.14_ref",16,"099100",3,5
3314390,3321120,"B","5.15_ref",3,"099100",1,5
3333150,3340840,"A","5.16_ref",2,"099100",1,5
3347070,3355300,"B","6.1_ref",10,"099100",1,6
3369470,3376470,"A","6.2_ref",11,"099100",3,6
3391130,3399080,"B","6.3_ref",8,"099100",1,6
3421330,3429140,"A","6.4_ref",7,"099100",1,6
3444330,3449480,"B","6.5_ref",4,"099100",1,6
3467900,3473790,"A","6.6_ref",3,"099100",1,6
3485130,3492160,"B","6.7_ref",14,"099100",1,6
3507680,3514610,"A","6.8_ref",13,"099100",1,6
3525510,3531660,"B","6.9_ref",2,"099100",1,6
3543950,3553680,"A","6.10_ref",9,"099100",1,6
3567720,3576140,"B","6.11_ref",6,"099100",1,6
3585720,3592410,"A","6.12_ref",1,"099100",1,6
3673410,3686690,"B","6.13_ref",16,"099100",1,6
3714480,3722710,"A","6.14_ref",5,"099100",1,6
3739160,3747020,"B","6.15_ref",12,"099100",1,6
3757650,3764520,"A","6.16_ref",15,"099100",1,6
4370,49960,"B","1.1_ref",9,"101102",18,1
103620,134430,"A","1.2_ref",6,"101102",11,1
170490,213770,"B","1.3_ref",15,"101102",3,1
265930,285970,"A","1.4_ref",14,"101102",7,1
326200,344800,"B","1.5_ref",13,"101102",11,1
380050,436150,"A","1.6_ref",16,"101102",13,1
459120,485280,"B","1.7_ref",11,"101102",8,1
604850,628700,"A","1.8_ref",8,"101102",8,1
660090,679740,"B","1.9_ref",3,"101102",3,1
712910,738870,"A","1.10_ref",10,"101102",7,1
756170,800570,"B","1.11_ref",5,"101102",7,1
869740,893840,"A","1.12_ref",4,"101102",7,1
924750,937870,"B","1.13_ref",7,"101102",3,1
968010,991190,"A","1.14_ref",2,"101102",5,1
1012500,1024460,"B","1.15_ref",1,"101102",1,1
1045420,1069860,"A","1.16_ref",12,"101102",5,1
1081800,1095930,"B","2.1_ref",14,"101102",1,2
1104230,1117850,"A","2.2_ref",9,"101102",3,2
1154940,1196040,"B","2.3_ref",16,"101102",17,2
1250690,1259610,"A","2.4_ref",3,"101102",1,2
1286380,1296690,"B","2.5_ref",10,"101102",1,2
1310920,1328670,"A","2.6_ref",11,"101102",5,2
1347230,1359300,"B","2.7_ref",12,"101102",3,2
1390950,1401570,"A","2.8_ref",7,"101102",1,2
1418310,1430230,"B","2.9_ref",6,"101102",5,2
1446480,1461400,"A","2.10_ref",13,"101102",5,2
1470690,1481130,"B","2.11_ref",2,"101102",5,2
1497670,1510720,"A","2.12_ref",15,"101102",3,2
